,Author Name,Review Date,Reviewer Ratings,Likes,Review Body,Developer Reply
3723,黃曉迪,2019年4月22日,1,0, 哇 這個官方跟美國版的一樣 為何帳號不能連結原本帳號 這樣東西不就白花了 現在m又要重買 唉,"HotCool Game2019年4月22日尊敬的玩家，您好。
很抱歉，由於國際版與台灣版的帳號是不相通的，故無法使用同一個帳號進行登入。
如造成任何不便，還請多多包涵，並感謝您的諒解。
若您有任何問題，也歡迎您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，我們將竭誠為您服務。"
3724,嬅嬅,2019年4月23日,4,0, 這遊戲基本上是蠻好玩的可是評價會這麼低主要都是因為一些國旗還有版本之類的問題而已,
3725,范芯怡,2019年5月9日,5,0, 這只是方便台灣人可以下載好嗎一堆人在那邊說台灣版其實真的很可笑 就算有台灣國旗 你會變強嗎笑死 那你掛美國國旗雞雞會不會變大= =,
3726,陳孟孟,2019年5月25日,4,0, 切網路就跳game 還一直閃退 改好我在5星 不要讓我失望 我對此遊戲的潛力有信心,
3727,麥茶Barley tea channel,2019年4月18日,4,0, 遊戲整體還不錯 不過沒辦法跟國際服用同一個帳號服裝都沒了等級也要重練，有時會有一點點的畫面卡頓 希望能跟國際服通用帳號👍,"HotCool Game2019年4月26日親愛的玩家，您好！

很抱歉，由於《PUBG MOBILE 國際版》與《PUBG MOBILE：絕地求生Ｍ》的帳號是不相通的，故無法使用同一個帳號進行登入。
如造成任何不便，還請多多包涵，並感謝您的諒解。
若您有任何問題，也歡迎您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，我們將竭誠為您服務。"
3728,Wallson Winstan,2019年4月20日,1,1, I love Taiwan forever.I won't change my comment star till you put our country's name on.,
3729,吳彤恩,2019年6月5日,5,0, 很好玩可是希望一開始登入進去就會送一套衣服 還有增加第一人稱跟第三人稱直接按的模式,
3730,Ü宥俞,2019年4月20日,1,0, 建議大家去下載陸服的喔（騰訊代理的） 台服需要儲值的 在陸服完全不用儲值就能享受到 伺服器也很順暢 不須要加速器,"HotCool Game2019年4月20日親愛的玩家，我們很重視您的遊戲體驗。
如果您有對於《絕地求生M》的建議與想法，歡迎您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，我們將竭誠為您服務。"
3731,蔡淑娟,2019年4月19日,1,0, 0.5顆星 原本滿心期待可以玩這遊戲但我一下載他就說Goole商店以停止這是怎麼回事,"HotCool Game2019年4月20日親愛的玩家，您好!

我們已經記錄您的問題，《絕地求生M》開發團隊將會盡力為您解決，感謝您的耐心與支持！
若您有其他任何問題，也歡迎您隨時透過遊戲設定內的客戶服務或發送郵件至pubgm@hotcool.com.tw與我們聯繫，我們將竭誠為您服務。"
3732,HF Yang,2019年5月26日,4,0, 很好玩 但是手機上方有一塊是鏡頭的地方會擋到畫面 尤其是在要加好友的地方點不到 修好改五星 謝謝！,
3733,張冠順,2019年6月1日,5,0, dddfssszzdsxxjijkjijmjjnmkokmkkkkloknnko幹幹幹幹幹幹幹幹幹幹幹幹幹幹幹幹幹幹幹幹幹幹幹幹幹掉了點到時候車站在說完成任務求職信♥想要來到這裡是否認真💭完了解答應用軟體部位移到底在我♥情愉快樂器材力場次郎中♥思想ˊ潼恩誒逃過誒更加鞥請嗯驕傲偶甌江熬過誒開口誒可誒口昂勾勾可誒開口客運開關誒誒高工誒可狗歐,
3734,連詠晨,2019年4月20日,1,0, 還沒下載就看到一堆人在噴沒有臺灣國旗🤔 我也來噴一下😂 不過講真如果沒有臺灣國旗還用中國台北拜託別叫臺服你只是在侮辱這個國家,
3735,無敵奎倫,2019年4月23日,5,0, 日子匙日意思意思誒意思意思喔與喔魚翅累積司儀秋老虎展現出是以唷喔烏賊說卿卿我我餓可好好好奧含喔如,
3736,海洋寇恩,2019年4月23日,1,0, 第一個被評分這麼底的熱門遊戲，真的是只想賺我們的錢 Chinese Taipei不知道三小拉,
3737,藍星Ransing란싱TV,2019年4月26日,1,0, 本想下載來玩 看到下面的評論 太不尊重台灣了 所以不下載了 這樣的態度連機會都不該給 下載來玩就太沒尊嚴了 不玩也罷 等台灣國旗出現再來玩,
3738,陳清瀧,2019年5月1日,1,0, 希望貴公司能夠正視國旗的問題，台灣是台灣台北只是台灣的直轄市，既然是國際服那是不是該把台灣國旗放上去呢？一個好好的遊戲為何要歧視台灣國旗實在讓人不解,
3739,r Xinnn_,2019年5月10日,2,0, 我進不去只好重下載結果下載完卡在安裝中想說刷掉play商店再進來看一次直接重新下載而且下載超級久我是要等多久,"HotCool Game2019年5月11日親愛的玩家您好， 
目前 《絕地求生M》 最低要求為：
- 作業系統：Android 5.1.1 或以上
- RAM: 至少 2GB

若您的設備低於以上要求，還請您確認：
- 更新至最新的Android系統
- 充足的內存空間（最少 4GB）
- 訊號強且穩定的 WIFI （若問題仍發生可嘗試使用其他WIFI） 
- 後台並無運行其他應用程式

如問題持續存在，可再嘗試以下步驟：
- 強制關閉 Google Play Store 和 Google Play Services/Framework 並清除緩存
- 重新開機
- 於 Google Play sotre 上下載最新版本的遊戲
若仍無法解決，請您電郵至  pubgm@hotcool.com.tw  與我們聯繫，我們將竭誠為您服務。"
3740,孟燁,2019年4月23日,1,0, 大陸代理出版遊戲想進台灣就把國家和國旗用好來，習近維尼不要只會用這種方式還動不動幾只會出一張嘴說要武統，有種打過來,
3741,Chen彥豪,2019年5月25日,5,0, 非常棒的遊戲只不過創意工仿可再跟新一下，另外點卷一定要儲值才能拿到嗎？可不可以有新的獲取方法,
3742,漁民,2019年4月21日,1,0, 根本連一星都不想給，滿滿的簡體字上架台灣結果根本不尊重我們的國家，我們是台灣不是中國，少用這招在那邊形式統一 噁心,
3743,En K,2019年4月21日,1,0, 中華臺北這個名稱和這面國旗分明是在羞辱我們台灣人，希望你們在賺錢的同時不要忘了最基本的尊重。還有台灣就是台灣不是什麼中華臺北。台灣有自己的法律自己的軍隊和自己的語言和自己的國旗。你們這些中國人憑什麼說台灣是中國的？,
3744,lelin Kuo,2019年4月24日,1,2, 沒有台灣國旗外，連外國隊友問我來自哪裡，我打taiwan時還直接變成米字... 我之前還以為自己下載的是陸版，後來才知道是台服(？)，不得不說官方有自己的難處，但是你們要弄成台版也要給予基本的尊重，原本很期待這款遊戲，我一進去看到沒國旗也不能打台灣，我真的非常失望，希望能公開給一個說法，不要用什麼「跟遊戲無關」、「請mail詢問」之類的罐頭訊息,
3745,微冰,2019年5月7日,4,0, 這個充值的有問題我使用電信台灣大哥大，卻一直發生錯誤不給充值，如果此問題稍後有解決能給到5星沒問題,"HotCool Game2019年5月9日親愛的玩家，
我們很重視您的遊戲體驗。
為了解您本次問題的具體情形，歡迎您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，並提供確切的詳細資訊，我們將竭誠為您服務。"
3746,Nightbox Hi,2019年5月9日,1,0, 我根本不用玩就知道這個遊戲的好壞，連回覆評論都只挑對遊戲內容的評論回覆，反而國旗及語言大部分的人反應你們卻一則都不理。,
3747,霖李,2019年4月19日,1,0, 各種卡頓飄，如果台灣版跟國際版一樣那倒不如玩國際版，台灣版不能跟國際版互通，甚至都被地區選擇分流掉了一堆 AI很無趣,"HotCool Game2019年4月20日親愛的玩家，很抱歉讓你遇到這樣的狀況！我們很樂意為你解決任何你所遇到的問題。
為了避免這樣的情況，還請您確認：
- 訊號強且穩定的 WIFI （若問題仍發生可嘗試使用其他WIFI） 
- 後台並無運行其他應用程式
- 允許應用程式權限
- 安裝遊戲於內存空間而並非 SD 卡
- 充足的內存空間（至少4GB）
- 作業系統已更新。
同時這裡也建議您切換 3G/4G 至 WIFI 或更穩定的網路環境，以確認問題是否已解決。
若問題仍持續存在，請您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，我們將竭誠為您服務。"
3748,煙花Eaihua,2019年4月29日,1,0, 這次更新完卡的要死 以前都很順 就你一登錄臺灣平台就卡爆 還有台服就是國際服，請不要在消費各位了,"HotCool Game2019年4月30日親愛的玩家，您好!

關於遊戲出現卡頓現象請您幫我確認以下事宜:

《絕地求生M》 目前對於設備的最低要求如下：
Android:
 -作業系統: Android 5.1.1 或以上.
 -RAM:至少 2GB.

若您的設備已達以上要求但問題仍發生，還請您確認以下幾點：
- 您的畫面設定已設為 【低】和【流暢】
- 充足的內存空間（至少4GB）
- 後台並無運行其他應用程式
- 訊號強且穩定的 WIFI （若問題仍發生可嘗試使用其他WIFI） 

若您有其他任何問題，也歡迎您隨時透過遊戲設定內的客戶服務或發送郵件至pubgm@hotcool.com.tw與我們聯繫，我們將竭誠為您服務。"
3749,Kid Your,2019年4月30日,5,0, 那些說靈敏度超爛什麼簡體字為何不是台灣那些都可以設定的包含國旗不懂你們到底在酸什麼@@好好遊戲被您們搞成這樣開心嗎？,
3750,Google 使用者,2019年5月15日,1,0, 我連玩都沒玩就給一星 來台灣吸金卻不尊重台灣 我們是中華民國民主國家台灣 我們已經獨自打拼一個了 一個世紀 我們有我們的思想 生活 文化 社會 等等... 可以給我們人與人的尊重嗎？,
3751,專虐支那腦逼中國必須解體,2019年5月29日,1,0, 以前玩的國際服不能登 刪遊戲。 臺灣沒有國旗 下面一堆腦子有洞 台華不分的 那是中華民國國旗 也就是中國國旗^^,
3752,林羽成,2019年4月19日,1,0, 為何不給我下載？ 然後看了不少評論 如果是因為臺灣排斥我們請不要公開這個遊戲在商店吧？ 不然只是被公幹而已 我怎麼弄都不給下載 真的是非常爛知道嗎？,
3753,周遠耀,2019年4月19日,1,0, 專門發行台灣版來找自己麻煩的遊戲公司真的是天才，大家要多給與他們鼓勵 1顆星給下去 ，這種找自己麻煩的公司不多了！,
3754,Rainbow Jerry,2019年4月25日,3,0, 為什麼經典賽打完的牌位積分都變成加青銅 我是黃金牌欸，我丟掉三場積分欸，原本可以升上黃金4欸，官方是不是要修一下這個，希望一些bug可以趕快修復,
3755,Joe Chen,2019年4月28日,1,0, 還是電腦版較好玩也比較順暢，雖然我一上線手機版就連殺7人，但是手機螢幕太小不好操作，所以只給1星,"HotCool Game2019年4月29日親愛的玩家您好，

感謝您寶貴的意見，我們已經記錄您的評論內容，並會努力提供一個更好的遊戲環境。

若您未來還有任何建議或想法，歡迎您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，並提供確切的詳細資訊，我們將竭誠為您服務。"
3756,鄭鴻璋,2019年4月27日,4,0, 不錯玩 但每次登入時有一點久 希望能加上台灣國旗 不然幹嘛在台灣這出一個,
3757,赤司防彈,2019年5月1日,2,0, 我加減給你們2顆星 因為還不錯玩 但是國旗請放台灣國旗 尊重一下好不好,
3758,趙昱齊,2019年5月5日,1,0, 大家別要求那麼多了，PUBG從電腦版開始資金來源一直都是對岸，打個中華民國或台灣跟要他們的命一樣。,
3759,張清瑜,2019年6月4日,1,0, 為什麼玩這遊戲還有段位差距限制？ 你知道這樣跟朋友們玩起來很困難嗎？ 我發現存在著這樣的設定讓我非常失望 希望官方能夠想想辦法 這只是遊戲而且是朋友一起玩才好玩的,"HotCool Game2019年6月5日親愛的玩家您好，

感謝您寶貴的意見，我們已經記錄您的評論內容，並會努力提供一個更好的遊戲環境。

若您未來還有任何建議或想法，歡迎您隨時透過遊戲設定內的客戶服務或發送郵件至  pubgm@hotcool.com.tw  與我們聯繫，並提供確切的詳細資訊，我們將竭誠為您服務。"
3760,Evan Jamie,2019年4月23日,1,0, 不尊重台灣那也請不要來台灣，估計貴公司也不缺我們這個小小的地方，要是能給更低分絕對不會客氣,
3761,舟哥日常Joe Yang,2019年4月18日,5,0, 其實遊戲體驗還不錯 比刺激戰場好玩 與真人實戰更刺激 更有感覺 身為吃雞玩家的愛好者 推👍,
3762,joan chang,2019年4月21日,3,0, 凹字奧師至今淘乳惡誒資粗資意惡詞請超人數字母乳霜花ˇ錢錢櫃,
3763,可愛小菇菇,2019年4月27日,1,0, 一直下載不了，遊戲還沒完就超差，下載無數次不是網路不好就是中途停止，原本開開心心要玩的興致都沒了，一樣不能下載,"HotCool Game2019年4月27日親愛的玩家您好， 
目前 《絕地求生M》 最低要求為：
- 作業系統：Android 5.1.1 或以上
- RAM: 至少 2GB

若您的設備低於以上要求，還請您確認：
- 更新至最新的Android系統
- 充足的內存空間（最少 4GB）
- 訊號強且穩定的 WIFI （若問題仍發生可嘗試使用其他WIFI） 
- 後台並無運行其他應用程式

如問題持續存在，可再嘗試以下步驟：
- 強制關閉 Google Play Store 和 Google Play Services/Framework 並清除緩存
- 重新開機
- 於 Google Play sotre 上下載最新版本的遊戲
若仍無法解決，請您電郵至  pubgm@hotcool.com.tw  與我們聯繫，我們將竭誠為您服務。"
3764,。屎87,2019年5月19日,5,0, 我覺得他們給了我們這些沒有QQ跟微信的小學生一個體驗絕地求生的機會，你們如果覺得他們做的不好，那你們就去玩國際服吧… 。,
3765,陳懷正,2019年5月10日,1,0, 比起美服畫面幾乎常態延遲，手機J8RAM3G雖然沒很好，但同地點時間網路玩美服完全沒問題，相信是台版優化問題，望盡快處理,
3766,蔡驍潞,2019年5月16日,1,0, 超白目的遊戲設定 是台灣人就抵制 還在求官方改 沒志氣~ 看那些留言 我都火ㄌ~幹,
3767,蘇靖翔,2019年4月19日,1,0, 台灣ㄌㄟ幹你娘雞拜垃圾遊戲公司吧，看的留言的拜託不要下載，耖妳媽要出這遊戲不把台灣放在眼裡，廢物滾啦，趕快倒一倒啦,
